CD45	CD33	CD26	CD11c	IgD	HLA-DR	CD57	CD71	CD49d	CD43	CD3	LPAM-1	CD81	CD52	CD1c	CD55	CD25	CD64	CD123	gdTCR	Siglec-8	CD95	CX3CR1	CD20	CD9	pan-KIR	CD22	CD14	CD161	CD29	CD137	VAMP-7	CD127	CD24	CD27	CD141	CD45RA	CD38	CD85j	CD147	CD56	CD99	CD28	CD39	CD8a	CD5	CD7	CD4	CD16	clusters	n	percentage	subtype2	subtype3
1.5584410937385	-0.574238018152379	-0.216250556930908	-0.557287694071185	-0.183018424377458	-0.304420182463114	-0.126385645476816	0.0419651718246503	0.5008891434577	0.565140147802559	1.26852112155577	-0.349980849101435	1.27003933953606	0.837325235215176	-0.242553220105746	-0.91724269072099	-0.212650309619421	-0.655919666802697	-0.298400989226347	11.8179537092303	-0.319096661169061	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.489067330986189	-0.208871906392625	-0.374734699379487	-0.441434411318491	1.08983009355476	0.617106993968494	-0.327024764501751	-0.503897516382138	-0.497399669995159	-1.02708325587058	1.54725428572978	-0.384681414186537	0.264175427783849	0.508007850356551	-0.254721904405842	-0.23128013748096	-0.0527305161677214	1.92047540886897	0.497550753594846	-0.986947023073891	-0.0386144673437066	0.230931578175005	1.2804159858382	-0.405102322101073	-0.795270162138142	11	23191	1.02497263100764	gdT	gdT
2.07669059376041	-0.471106328158629	-0.197206971483373	-0.543733428588232	-0.171095808098781	-0.287903496675277	-0.20420558364339	0.494495584071281	0.745452306762128	0.128885650770227	-0.265674908140004	-0.208778644130377	-0.263207249329722	-0.289098782583691	-0.283489026986792	-0.294911574661806	-0.201541799839989	-0.284662018730749	-0.328766065957245	1.26944703435334	-0.34065879719435	-0.34368486827612	-0.362335574330145	-0.31748964281797	0.407568047610278	0.148342125767374	-0.295811071450716	-0.317212937006339	-0.301907144363498	0.503080264314212	-0.358952796896817	-0.310987782137259	1.1821439075042	0.58806800693618	1.53708510593675	-0.0522249718920421	1.61266972805322	0.647732633733751	-0.292320188577567	0.0946437639878902	-0.167027984949675	0.618275236396246	-0.347707452296966	-0.49658838352176	1.07738980045775	2.95014598389239	2.77439691499653	2.49336610216613	-0.462679516370884	12	51107	2.25877608783181	DPT	DPT
1.28382555478829	-0.471106328158629	-0.197206971483373	-0.545790325576881	-0.183018424377458	-0.287903496675277	-0.18642134926099	-0.717981073149451	-0.203141424402904	-0.479840874386484	-0.265674908140004	-0.208778644130377	-0.263207249329722	-0.289098782583691	-0.242553220105746	-0.449707222058407	-0.201541799839989	-0.284662018730749	-0.328766065957245	-0.267705554380457	-0.34065879719435	-0.279630348861095	-0.362335574330145	-0.31748964281797	-0.498156937647084	-0.471553314162452	-0.295811071450716	-0.317212937006339	-0.301907144363498	-0.732453615597519	-0.358952796896817	-0.310987782137259	0.231569115562041	-0.938842657355195	0.939508480999252	-0.40595693952263	1.27636242950233	-0.0443067283705092	-0.292320188577567	-0.917371772986208	-0.539165051706816	0.0805897588008055	-0.347707452296966	-0.541642423758851	-0.496803135267542	2.29062755081048	1.91556919208121	3.56288838849205	-0.838653755271743	13	77046	3.40520207531434	CD4 T	Naive CD4 T
1.53796959578653	-0.471106328158629	-0.216250556930908	-0.557287694071185	-0.183018424377458	-0.331594280169282	-0.318691691630785	0.702174736780194	0.601926749134231	1.34638386317605	1.95779858038675	-0.208778644130377	1.09767246642684	1.89205076368474	-0.242553220105746	-0.0550648739647109	-0.212650309619421	-0.508042341258343	-0.298400989226347	-0.267705554380457	-0.319096661169061	-0.279630348861095	-0.258614169942792	-0.190322322187054	-0.155793447920353	0.664659300547429	-0.304352144254422	-0.441434411318491	-0.301907144363498	0.502154344263923	0.0753391685643446	0.0567357318262032	0.640113807863612	-0.632618165305598	2.23492135226354	0.676435716405223	1.32903875280238	1.71665430501568	0.955007310946738	-0.175674455368552	0.844082430070266	1.57591673667702	2.58920262183823	-0.691149375157702	0.0109092298682864	2.57989185507172	2.19376052946977	2.80110634181256	-0.795270162138142	14	87723	3.87709344615944	CD4 T	Naive CD4 T
2.07963905250283	-0.574238018152379	-0.216250556930908	-0.561418340696693	-0.183018424377458	-0.304420182463114	-0.126385645476816	-0.0504677271654329	-0.352088203557316	1.32594135720924	2.9539520176316	-0.349980849101435	1.93046762790556	2.42732927380122	-0.242553220105746	-0.0246180958113693	-0.212650309619421	-0.655919666802697	-0.363927652775525	-0.267705554380457	-0.381336908099266	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.498156937647084	-0.471553314162452	-0.374734699379487	-0.441434411318491	-0.389903236115173	0.0245604927884394	-0.474065258074029	-0.503897516382138	-0.0864285595550752	-1.06758050484303	2.65436167997582	0.9977353263617	1.51611676038644	1.71473306432543	-0.484866808114932	-0.213799796237895	0.111324652929828	1.68089516732787	0.994950486443209	-1.11053065638483	0.202428897010345	2.170833671756	2.48148907854805	0.724365178380434	-0.943653505310492	15	103007	4.55260039680067	CD4 T	Naive CD4 T
2.13483467934138	-0.574238018152379	-0.216250556930908	-0.561418340696693	-0.183018424377458	-0.304420182463114	-0.126385645476816	-0.235536904620495	0.931095800323416	-0.656412739289272	-0.498754927363275	-0.349980849101435	-0.514390908644483	-0.607136188839416	-0.242553220105746	-0.920693363704111	-0.212650309619421	-0.655919666802697	-0.110603335844535	-0.267705554380457	-0.34065879719435	-0.279630348861095	1.25713348293228	-0.213018345787071	0.125680659472358	1.83940566159694	1.70305813955859	-0.317212937006339	0.337265621604026	-0.825707783276501	-0.474065258074029	-0.27740386753974	1.60286986145288	-0.222412513146023	0.758787002480844	-0.289008938537927	1.86114371581179	0.0638254613238136	-0.292320188577567	-1.94092653160517	-0.539165051706816	-0.247983717172872	-0.4544465845227	-0.863372230491083	0.828777603653849	2.34932990506005	1.9089414205006	0.988136636866353	-0.493419032688333	16	39353	1.7392845478006	DPT	DPT
1.18535901230939	-0.752455964284738	-0.336594116811842	-0.557287694071185	-0.410734006931527	-0.331594280169282	-0.318691691630785	0.316324838953757	0.492656998846033	0.641564722325143	1.24919912148959	-0.349980849101435	0.04047061749471	0.197338227402315	-0.365429669375335	-0.746544686094556	-0.201541799839989	-0.655919666802697	-0.298400989226347	-0.342069562936437	-0.319096661169061	-0.364202244134671	-0.529592634232985	-0.326013951693495	-0.328803184335363	-0.261248662883013	-0.374734699379487	-0.461753826186308	-0.485878877401477	-0.583670842879425	-0.509358435388267	-0.557819284532219	3.08179708827999	-0.947426524125617	1.31066030018277	-0.40595693952263	1.30168623428211	0.0264940643858844	-0.091798142214477	-0.980272688901415	-0.268802600289275	0.438440410968431	1.10830747997924	-0.947693747645125	-0.126012940707956	1.11402859656436	0.871219940969842	0.475329686740343	-0.795270162138142	17	77878	3.44197397945812	CD4 T	Naive CD4 T
1.47365111714686	-0.574238018152379	-0.261425260956115	-0.557287694071185	-0.383278663080752	-0.304420182463114	-0.18642134926099	-0.279656047351272	-0.210323496240874	0.787514385413747	1.91687221381974	-0.349980849101435	0.680849567384515	1.52922179085549	-0.253086921851193	-0.490970859946273	-0.212650309619421	-0.655919666802697	-0.298400989226347	-0.342069562936437	-0.319096661169061	-0.330489044188698	-0.529592634232985	-0.343745933499853	-0.498156937647084	-0.293808579583934	-0.374734699379487	-0.461753826186308	-0.389903236115173	-0.221095042501876	-0.474065258074029	-0.503897516382138	-0.199573688376951	-0.998409315627937	2.11524482767437	-0.237519190911484	1.73638357342984	1.39640211568727	-0.456086452448859	-0.603622040544846	-0.236279118265306	1.39908754856967	1.30950258061473	-1.10408762625589	-0.180268595813442	1.99763492231641	2.15088547129886	3.30385843649946	-0.795270162138142	18	152228	6.72802094230656	CD4 T	Naive CD4 T
1.5582840123154	-0.574238018152379	-0.216250556930908	-0.558420394673	-0.183018424377458	-0.304420182463114	-0.126385645476816	-0.376406353123921	-0.190902623579363	0.664555131349685	1.33958210105941	-0.349980849101435	0.325065105383251	1.22739218788543	-0.242553220105746	-0.449707222058407	-0.212650309619421	-0.655919666802697	-0.328766065957245	-0.267705554380457	-0.34065879719435	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.498156937647084	-0.471553314162452	-0.374734699379487	-0.441434411318491	-0.389903236115173	-0.043949406939127	-0.474065258074029	-0.503897516382138	-0.145808334924852	-1.03649522713847	2.32415526702089	-0.0350982975178698	0.879721074407474	1.59322019740051	-0.484866808114932	-0.36772999405521	-0.2008476491228	1.54614528235991	3.51940778550416	-1.04280242154148	-0.11311418637241	2.23836714075787	1.78522832278371	0.782297153013382	-0.918527906356309	19	97892	4.32653274091674	CD4 T	Naive CD4 T
1.48971789626147	-0.574238018152379	-0.216250556930908	-0.557287694071185	-0.183018424377458	-0.304420182463114	-0.18642134926099	0.18473202289822	-0.0245935061681506	0.988945428672303	2.10463193207475	3.71853604025092	0.762437726644166	1.53294676144091	-0.242553220105746	-0.292071060198263	-0.212650309619421	-0.64675163864554	-0.298400989226347	-0.267705554380457	-0.319096661169061	-0.279630348861095	-0.519681018760809	-0.343745933499853	-0.350846010420212	-0.116840370656332	-0.374734699379487	-0.441434411318491	-0.389903236115173	-0.0598531632431555	-0.474065258074029	-0.503897516382138	0.0622550692551841	-0.874969923798072	2.13729813576941	0.00569365135976174	1.56178892116341	1.39199619219629	-0.216140297615921	-0.448756045435644	0.0260635438353155	1.39964177956492	1.37968695674008	-0.934290258377833	0.160209842539175	2.02557063260838	2.10614263820441	1.52939126518102	-0.795270162138142	20	62537	2.76394779980704	CD4 T	Naive CD4 T
1.46487582109696	-0.471106328158629	-0.197206971483373	-0.543733428588232	-0.171095808098781	-0.287903496675277	-0.20420558364339	-0.717981073149451	-0.248949754780884	-0.479840874386484	-0.265674908140004	-0.208778644130377	-0.263207249329722	-0.289098782583691	-0.365429669375335	-0.449707222058407	-0.201541799839989	-0.284662018730749	-0.328766065957245	-0.308982969208802	-0.34065879719435	-0.34368486827612	-0.362335574330145	-0.31748964281797	-0.592510594565225	-0.471553314162452	-0.295811071450716	-0.317212937006339	-0.301907144363498	-0.830994925044861	-0.358952796896817	-0.310987782137259	-0.341380737016933	-0.747604638605203	-0.300522233956436	-0.40595693952263	1.67655077094109	-0.604921418511638	-0.292320188577567	-0.919121845985526	-0.539165051706816	-0.55090435839661	-0.347707452296966	-0.541642423758851	1.27857708995228	1.47196241675307	1.86418155517518	-0.0858337649604577	-0.897772402304064	21	140978	6.23080469036245	CD8 T	Naive CD8 T
1.3437974901224	-0.543370373938078	-0.216250556930908	-0.557287694071185	-0.282759668198734	-0.304420182463114	5.67922615839698	0.178168678140293	0.14459048138703	0.808958568565215	1.433546956214	-0.208778644130377	0.456624731698471	1.06802817986016	-0.256322017242231	-0.449707222058407	-0.212650309619421	-0.58668288594399	-0.298400989226347	-0.267705554380457	-0.319096661169061	-0.279630348861095	-0.362335574330145	-0.31748964281797	-0.349399744972573	0.00100991914204841	-0.342247593820317	-0.441434411318491	-0.389903236115173	-0.184073338546976	-0.358952796896817	-0.354453719265815	0.0712278852656253	-0.817754672832159	1.75488508244254	-0.222488749252848	1.49766102911336	0.942002389248303	-0.124214963417996	-0.572451348675368	-0.104553649963409	1.21342701691455	1.03018865359215	-0.838940118951444	0.323021859937238	1.69150600322213	1.81173894374464	0.903818263139517	-0.795270162138142	22	35695	1.57761192116846	DPT	DPT
1.1579350516377	-0.574238018152379	-0.307518546084093	-0.557287694071185	-0.410734006931527	-0.331594280169282	-0.318691691630785	0.484755026823182	-0.367561398783594	0.810002503849636	1.12818252005001	-0.349980849101435	0.506532630961465	0.769684748500784	-0.242553220105746	-0.456685002806752	-0.236432390717881	-0.655919666802697	-0.298400989226347	-0.267705554380457	-0.319096661169061	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.390593421212963	-0.0995092562126324	-0.374734699379487	-0.441434411318491	-0.389903236115173	-0.452068987979395	-0.474065258074029	-0.503897516382138	-0.302052501845048	-0.922621803239225	1.55440335732063	-0.39146175465918	1.21234426727115	0.677978884570179	0.247120246338862	-0.747568238138878	-0.287454419424038	1.0661214779197	0.854903690749157	-0.95806891036432	-0.0216373205739789	1.18182365142085	1.46240779357942	0.55644784469103	-0.795270162138142	23	133836	5.91514971512824	CD4 T	Naive CD4 T
1.22387098975456	-0.574238018152379	-0.216250556930908	-0.558420394673	-0.383278663080752	-0.304420182463114	-0.18642134926099	-0.947734000545189	-0.519243039327864	0.130890507204711	2.39436634613771	-0.349980849101435	0.476463175048677	1.37598338280614	-0.242553220105746	-0.947152482453107	-0.212650309619421	-0.655919666802697	-0.363927652775525	-0.342069562936437	-0.362899832790383	-0.34368486827612	-0.529592634232985	-0.343745933499853	-0.498156937647084	-0.634533348678213	-0.374734699379487	-0.441434411318491	-0.389903236115173	-0.627033801028099	-0.474065258074029	-0.503897516382138	-0.386179149449996	-1.39524481833941	2.20276227805781	-0.538090430620496	1.8745312688779	1.63966014827455	-0.484866808114932	-0.780135791081085	-0.745986149677223	1.32657102874315	0.320543354982729	-1.27050640779397	-0.540669734847859	1.42220351401237	2.18354361077056	0.720461791238671	-0.943653505310492	24	105923	4.68147884930458	CD4 T	Naive CD4 T
0.195965796070643	-0.132065091552613	-0.197206971483373	-0.27680420561823	-0.171095808098781	-0.287903496675277	-0.20420558364339	1.29072773927665	0.775042313473814	1.56315790119187	-0.265674908140004	-0.208778644130377	-0.130301422229764	0.179780972916149	0.734723738045467	1.19278818953701	-0.201541799839989	-0.072301831566276	0.880905314327677	2.1339467017646	0.7105710923255	0.28909172328621	2.55675999185067	0.847311731189078	2.62952834908246	3.10467979995642	1.77404884213239	0.682262797437731	1.73745263925235	1.71771070891222	1.54215076581824	1.54588325964256	0.706532492139664	1.45441679667172	0.824121159352647	1.00114025033061	0.416171661742098	0.894194395392487	-0.292320188577567	0.914588702403093	1.03227294777963	0.969907586187708	-0.0847681408087287	0.275828708395457	0.293880899355109	-0.0455069612989623	-0.181549817103506	-0.198016697392727	-0.256750032382433	25	19875	0.878415378434604	Exclude	Exclude
0.973706993698651	-0.574238018152379	-0.216250556930908	-0.558420394673	-0.183018424377458	-0.304420182463114	-0.126385645476816	-0.618809932118979	-0.288664949734518	0.393147779151807	0.580679778392767	-0.349980849101435	-0.347100434078953	0.358248729638422	-0.242553220105746	-0.678254039189321	-0.212650309619421	-0.655919666802697	-0.331316463300393	-0.267705554380457	-0.362899832790383	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.498156937647084	-0.561720858993554	-0.374734699379487	-0.441434411318491	-0.389903236115173	-0.782994394306649	-0.474065258074029	-0.503897516382138	-0.434745820276793	-1.10253934343497	1.90064370510885	-0.52823906912998	2.21414145214901	0.63453860535462	-0.484866808114932	-0.8807942394475	-0.592644935123892	1.01723029138888	-0.165763937023917	-1.18209420326175	2.89293176381067	1.45139732487898	2.38240365608361	-0.405102322101073	-0.795270162138142	26	125110	5.52948669162029	CD8 T	Naive CD8 T
0.14201379289159	-0.574238018152379	-0.216250556930908	-0.561418340696693	-0.183018424377458	-0.304420182463114	-0.126385645476816	-0.992759939726191	-0.587555588179806	-0.78540746639689	-0.273789273477507	-0.349980849101435	-0.514390908644483	-0.496221330053532	-0.242553220105746	-1.10799355289387	-0.212650309619421	-0.655919666802697	-0.363927652775525	-0.267705554380457	-0.381336908099266	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.498156937647084	-0.634533348678213	-0.374734699379487	-0.441434411318491	-0.389903236115173	-0.883301753030021	-0.474065258074029	-0.503897516382138	-0.426559864042204	-1.3373767841181	1.85361045905311	-0.538090430620496	1.23896576882906	0.942038036998532	-0.484866808114932	-1.05377088937554	-0.918918839066884	0.865278404807573	-0.300811193698404	-1.27050640779397	-0.849785959346742	1.59200692053351	1.66309252134093	0.00863490639294121	-0.930521937572052	27	131724	5.82180565076326	Exclude	Exclude
0.876007065467174	-0.471106328158629	-0.197206971483373	-0.543733428588232	-0.171095808098781	-0.287903496675277	-0.20420558364339	-0.55686992732407	-0.661049319083498	-0.479840874386484	-0.265674908140004	-0.208778644130377	-0.263207249329722	-0.289098782583691	-0.365429669375335	-0.449707222058407	-0.201541799839989	-0.284662018730749	-0.328766065957245	-0.678543701210739	-0.34065879719435	-0.34368486827612	-0.362335574330145	-0.31748964281797	-0.599624730483979	-0.471553314162452	-0.295811071450716	-0.317212937006339	-0.301907144363498	0.408361691002515	-0.358952796896817	-0.310987782137259	-0.509815643384944	-1.03030292683775	3.93774041547239	-0.40595693952263	0.662977464327818	2.08446045471764	-0.292320188577567	0.699929917318422	-0.201801565882272	2.22429410605121	-0.347707452296966	-0.541642423758851	-0.0414199419643976	1.10430637167537	1.3506801744131	-0.0958400234902244	-1.03503882926521	28	79031	3.49293312065737	Exclude	Exclude
1.8231656692005	-0.574238018152379	-0.216250556930908	-0.557287694071185	-0.183018424377458	-0.0940071074044579	-0.126385645476816	-0.0209250704301666	2.03456545004816	0.10371449348126	1.14895724791092	-0.349980849101435	1.00627590387379	1.03761031404997	-0.242553220105746	-1.01576048950638	-0.212650309619421	-0.655919666802697	-0.298400989226347	-0.267705554380457	-0.319096661169061	-0.279630348861095	-0.529592634232985	-0.343745933499853	-0.479148357843828	-0.391254604730805	-0.374734699379487	-0.441434411318491	-0.221894935486173	1.4722377613307	0.509627480537333	-0.503897516382138	-0.538523759700025	-1.00007812357593	1.1340569845155	-0.538090430620496	-0.518397570516209	1.71950917066738	-0.292320188577567	-0.114656486863878	-0.0737968945164235	1.90622023366346	-0.160263723504996	-0.908953164043822	3.06165060968578	0.262087964318735	-0.0877325660560668	-0.405102322101073	-0.795270162138142	29	48238	2.13197489433602	CD8 T	Memory CD8 T
