CD45	CD33	CD26	CD11c	IgD	HLA-DR	CD57	CD71	CD49d	CD43	CD3	LPAM-1	CD81	CD52	CD1c	CD55	CD25	CD64	CD123	gdTCR	Siglec-8	CD95	CX3CR1	CD20	CD9	pan-KIR	CD22	CD14	CD161	CD29	CD137	VAMP-7	CD127	CD24	CD27	CD141	CD45RA	CD38	CD85j	CD147	CD56	CD99	CD28	CD39	CD8a	CD5	CD7	CD4	CD16	clusters	n	percentage	subtype1	frequency	cell_cluster
-1.06399810191291	-0.328926503419769	-2.62902724046779	-0.454840572772454	-0.902382513519925	-0.36317102362867	-0.525869858010877	-0.814515605536904	-0.859588999500014	-0.183489829299833	-0.519126208673988	-0.417959872061974	-0.729105810526543	-0.732577624540686	-0.333002180594318	-0.506073433218345	-0.193486954202338	1.83238605740011	-0.084604677365561	-0.248738972299849	-0.160186011068149	-0.230557121796361	-0.299392178016744	-0.293521477031119	-0.515294957899201	-0.469503767299859	-0.297971620606388	-0.464163841038466	-0.315053623887374	-0.177006636256556	-0.641938835895554	-0.570364880723275	-0.473965564481374	1.32500160912144	-0.476127451327041	-0.525668865818556	-0.813995954838198	-0.620478322836849	-0.662265048271652	0.383555678377649	-0.32628349867141	-1.13508210664264	-0.495125798989314	-0.0107601434194862	-0.456842849145461	-0.631078666939486	-0.601899716565765	-0.528878514047143	-0.192748998404267	3	90692	1.02746822299727	LinNeg	0.633213519512202	LinNeg_3
-1.06397401281655	-0.328926503419769	0.761504890147238	-0.43094968115529	-0.0190640907774272	-0.307853101123219	-0.525869858010877	-0.406927461227721	-0.914717482941531	-0.532807508492886	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.333002180594318	-0.338908219437028	-0.125384731978759	-0.250538051051508	-0.113009930629323	-0.248738972299849	-0.183874275813159	-0.230557121796361	-0.123813546401878	-0.274676320226281	-0.515294957899201	-0.531185294651452	-0.192771613028916	-0.355471385528061	-0.120435595572926	-0.0308359566251905	-0.314175273570402	0.243813037449238	-0.473965564481374	1.54091587348499	-0.312424457875747	-0.124809547888286	-0.762220995162358	-0.685746732901499	-0.171285764708744	0.619345533741875	-0.0914710248598657	-0.97474751721908	-0.326376926208507	-0.0318117042843075	-0.367369891905684	-0.631078666939486	-0.633901518612571	-0.528878514047143	0.967072341755619	4	118687	1.3446293055934	Neutrophils	0.828675219317523	Neutrophils_4
-1.06399810191291	-0.543817781423212	0.298277896080989	-0.456837082826553	-0.0699154151306775	-0.328765263171854	0.985317429131177	-1.01386283103798	-0.862364512588918	-0.621177560060865	-0.519126208673988	-0.417959872061974	-0.729105810526543	-0.732577624540686	-0.231644790169199	-0.338908219437028	-0.147067202310639	-0.410450488758481	-0.14590211751824	-0.195766193161	-0.228563441084744	-0.0863538200312731	-0.433817179964369	-0.293521477031119	-0.515294957899201	-0.765108038873501	-0.297971620606388	-0.464163841038466	-0.315053623887374	-1.05095656427719	-0.641938835895554	-0.570364880723275	-0.473965564481374	1.25123239526834	-0.574242574321069	-0.525668865818556	-0.813995954838198	-1.08753097897779	-0.662265048271652	0.164507662238102	-0.93579099887678	-1.42847219520602	-0.495125798989314	-0.412383592598357	-1.13790903518286	-0.631078666939486	-0.590083931201044	-0.436527764940769	0.226611503497497	5	203554	2.3061049118333	Neutrophils	1.42121846194578	Neutrophils_5
-1.06000934748332	-0.328926503419769	0.761504890147238	-0.43094968115529	-0.0190640907774272	-0.307853101123219	-0.525869858010877	-0.883274277707109	-0.862364512588918	-0.532807508492886	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.333002180594318	-0.338908219437028	-0.125384731978759	-0.250538051051508	-0.113009930629323	-0.195766193161	-0.183874275813159	-0.230557121796361	-0.123813546401878	-0.274676320226281	-0.515294957899201	-0.531185294651452	-0.192771613028916	-0.355471385528061	-0.120435595572926	-1.2072020313194	-0.314175273570402	0.243813037449238	-0.473965564481374	0.436553224973063	-0.503924166773804	-0.124809547888286	-0.813995954838198	-0.938621734786002	-0.171285764708744	-0.8690746041297	-0.787822083479825	-1.13508210664264	-0.326376926208507	-0.412383592598357	-0.942846769524148	-0.638681336505391	-0.590083931201044	-0.582926154894294	-0.155070470385897	6	161606	1.83086743754351	LinNeg	1.12833661220713	LinNeg_6
-1.08101647850087	-0.328926503419769	0.761504890147238	-0.43094968115529	-0.0190640907774272	-0.307853101123219	-0.525869858010877	-0.895984735882145	-0.862364512588918	-0.532807508492886	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.333002180594318	-0.338908219437028	-0.125384731978759	-0.250538051051508	-0.113009930629323	-0.368819423494032	-0.183874275813159	-0.230557121796361	-0.123813546401878	-0.274676320226281	-0.600620246515173	-0.531185294651452	-0.192771613028916	-0.355471385528061	-0.120435595572926	-1.36364142871112	-0.314175273570402	0.243813037449238	-0.545699300720871	-0.80551045081217	-0.503924166773804	-0.124809547888286	-0.947073821826503	-0.938621734786002	-0.171285764708744	-0.929776349770702	-0.787822083479825	-1.13508210664264	-0.326376926208507	-0.412383592598357	-1.077152444163	-0.720374623137806	-0.733195842547207	-0.586174745859618	-0.484774753067528	7	226867	2.57022265852248	LinNeg	1.58399033576473	LinNeg_7
-1.7946273652068	-0.736175908065247	-2.62902724046779	-0.454840572772454	-1.04114846315353	-0.36317102362867	-2.74907839583568	0.931831631807839	2.1776831564823	-0.507527295223464	-0.519126208673988	-1.70314106855189	-0.729105810526543	-0.732577624540686	-0.351290121632527	-0.518099039589631	-0.193486954202338	-0.633492716238554	-0.084604677365561	-0.248738972299849	-0.160186011068149	-0.687313948900974	-0.433817179964369	-0.293521477031119	-0.515294957899201	-0.765108038873501	-0.34482145741228	-0.481943110756097	-0.315053623887374	0.25180567608505	-0.314175273570402	-0.570364880723275	-0.542017601470367	-0.958388148398984	-0.803466514180715	-1.17231250705652	-0.758365184791531	-1.28709398514989	0.0157001063109986	1.17302120764575	0.822650367954819	-0.951309941476017	-0.62500166811764	-1.00301989226385	-0.564362678107405	-0.67449683313397	-0.63800310093037	-0.528878514047143	-0.242478442568294	8	129266	1.46448096098845	LinNeg	0.90253802775619	LinNeg_8
-1.50486417567245	-0.543817781423212	-2.62902724046779	-0.454840572772454	-0.924048276185111	-0.36317102362867	-0.525869858010877	-1.04140970351386	-0.862364512588918	-0.962209919217806	-0.519126208673988	-1.70314106855189	-0.729105810526543	-0.7405981686702	-0.34518733915211	-0.836042462903418	-0.147067202310639	-0.61678410424411	-0.084604677365561	-0.248738972299849	-0.160186011068149	-0.727107142502974	-0.433817179964369	-0.264780725696338	2.97581203341211	0.796099519354	-0.320090859797971	-0.464163841038466	-0.315053623887374	1.22698345400585	2.05209293136331	-0.570364880723275	-0.473965564481374	-0.968554463157404	-0.794443549148987	-0.6250615845695	-0.813995954838198	-1.27552049201512	-0.662265048271652	-0.966614565622622	-0.819338132133024	-0.235229083863503	-0.495125798989314	-1.03280726863465	-0.776582853565541	-0.657902845120326	-0.590083931201044	-0.528878514047143	-0.242478442568294	9	104066	1.17898500523126	platelets	0.72659107883338	platelets_9
-1.06399810191291	-0.328926503419769	0.298277896080989	-0.456837082826553	-0.0699154151306775	-0.328765263171854	0.985317429131177	-0.0797549865360936	-0.862364512588918	-0.532807508492886	-0.332134427195471	-0.417959872061974	-0.445218675768618	-0.426198903839092	-0.231644790169199	-0.239472033064435	-0.147067202310639	-0.383123050581693	-0.113009930629323	-0.195766193161	-0.183874275813159	-0.0863538200312731	-0.123813546401878	-0.180136679770325	3.58031405643535	1.32161707003691	-0.297971620606388	-0.398667819213948	-0.120435595572926	1.87970370737516	3.4662801070547	0.243813037449238	-0.473965564481374	-0.689409963264403	-0.626876239624239	-0.44147999512967	-0.813995954838198	-1.0355819166143	-0.171285764708744	0.100822935484083	0.542880886545353	0.197187176627306	-0.326376926208507	-0.627056970354859	-0.498390017049368	-0.631078666939486	-0.590083931201044	-0.436527764940769	-0.606044792455105	10	55343	0.626992169820245	LinNeg	0.386406031517265	LinNeg_10
-1.06399810191291	-0.328926503419769	0.761504890147238	-0.43094968115529	-0.0190640907774272	-0.307853101123219	-0.525869858010877	-0.452691596123408	-0.751393722840668	-0.532807508492886	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.333002180594318	-0.338908219437028	-0.125384731978759	-0.250538051051508	-0.113009930629323	-0.195766193161	-0.183874275813159	-0.230557121796361	-0.123813546401878	-0.274676320226281	-0.515294957899201	-0.531185294651452	-0.192771613028916	-0.355471385528061	-0.120435595572926	-1.14661834329216	-0.314175273570402	0.243813037449238	-0.473965564481374	-0.607338570221822	-0.503924166773804	-0.124809547888286	-0.813995954838198	-0.938621734786002	-0.171285764708744	-0.736355612299989	-0.787822083479825	-1.05132971645455	-0.326376926208507	-0.412383592598357	1.10487720785518	-0.324683902156156	-0.531062010129293	-0.436527764940769	-0.61805305223815	11	105666	1.19711173258092	LinNeg	0.737762313685622	LinNeg_11
-0.93300260507128	0.898052194533063	0.298277896080989	-0.454840572772454	-0.0699154151306775	-0.307750814155619	-0.180517374528939	0.733496520766779	0.482395232980323	0.528690671753597	-0.301223606002534	-0.417959872061974	-0.215948196168769	-0.426198903839092	-0.231644790169199	-0.338908219437028	-0.125384731978759	1.58492428562317	0.000428727990045809	-0.195766193161	-0.183874275813159	-0.0863538200312731	0.131611761474623	-0.274676320226281	-0.315626780032	0.116001846564855	-0.297971620606388	-0.355471385528061	-0.120435595572926	0.452474211807004	0.12182993339318	0.243813037449238	-0.389996618263981	0.800492292287157	-0.411825877883202	-0.124809547888286	-0.558669629962934	0.413476123454269	0.0626673303022574	0.820743509225267	1.07426715331195	-0.294286177764819	-0.326376926208507	0.459761285944689	0.119322241809492	-0.486764804401035	-0.584021403171614	-0.436527764940769	-0.126780143692898	12	64624	0.732138517652883	LinNeg	0.451206175682051	LinNeg_12
-1.06399810191291	-0.328926503419769	0.761504890147238	-0.43094968115529	-0.0190640907774272	-0.307853101123219	-0.525869858010877	-0.622211692513173	-0.927093732714251	-0.532807508492886	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.333002180594318	-0.338908219437028	-0.125384731978759	-0.250538051051508	-0.113009930629323	-0.339192018391607	-0.183874275813159	-0.230557121796361	-0.123813546401878	-0.274676320226281	-0.600620246515173	-0.531185294651452	-0.192771613028916	-0.355471385528061	-0.120435595572926	-0.203192411723872	-0.314175273570402	0.243813037449238	-0.545699300720871	1.39978282511754	-0.488973779007664	-0.124809547888286	-0.813995954838198	-0.618464334362969	-0.171285764708744	0.797361098559466	-0.482372171799505	-0.896387827241336	-0.326376926208507	1.58081578008198	-0.270138837551934	-0.631078666939486	-0.681017131188195	-0.586174745859618	1.04860306697695	13	90610	1.0265392282206	Neutrophils	0.632640993726025	Neutrophils_13
-0.717884713305258	-0.50205640264778	0.298277896080989	-0.454840572772454	-0.0699154151306775	-0.328765263171854	0.985317429131177	-0.733058557078288	-0.862364512588918	0.0836523235080867	-0.519126208673988	-0.417959872061974	-0.729105810526543	-0.732577624540686	-0.231644790169199	1.33903996668679	-0.147067202310639	0.870898443573136	-0.14590211751824	-0.195766193161	-0.208308382841522	-0.0863538200312731	-0.433817179964369	-0.293521477031119	-0.515294957899201	-0.54104879751801	-0.297971620606388	-0.464163841038466	-0.315053623887374	-0.338855115034677	-0.641938835895554	0.243813037449238	-0.473965564481374	1.46023845933251	-0.349330742088187	-0.525668865818556	-0.813995954838198	-0.761267738462161	-0.662265048271652	0.241397795235899	-0.325298166292154	-1.18517292829809	-0.495125798989314	0.769826009130225	-0.271562701132833	-0.631078666939486	-0.590083931201044	-0.436527764940769	1.26321394170299	14	135977	1.54051125301569	Neutrophils	0.949394375939562	Neutrophils_14
-0.881002113764768	-0.328926503419769	0.298277896080989	-0.43094968115529	-0.0699154151306775	-0.307853101123219	-0.180517374528939	0.576322915717461	-0.859588999500014	0.46837495769302	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.231644790169199	0.381595837801803	-0.125384731978759	-0.208749506502755	-0.113009930629323	-0.195766193161	-0.183874275813159	-0.0863538200312731	-0.123813546401878	-0.274676320226281	1.00859312306428	-0.136556353765085	-0.297971620606388	-0.355471385528061	-0.120435595572926	-0.0814075071739744	-0.314175273570402	0.243813037449238	-0.389996618263981	1.04485782752897	-0.314426275437608	-0.124809547888286	-0.734654948178476	-0.680886081233232	-0.171285764708744	-0.0189329647962617	-0.422151082469375	-0.48557155880812	-0.326376926208507	0.175584018622595	-0.00222109055691701	-0.615762496567684	-0.584021403171614	-0.436527764940769	0.560075396527565	15	95338	1.08010370753885	Neutrophils	0.6656519927144	Neutrophils_15
-1.02352787807047	-0.328926503419769	0.298277896080989	-0.43094968115529	-0.0699154151306775	-0.307853101123219	0.985317429131177	-0.764636106504474	-0.616494077068306	-0.559574752981138	-0.519126208673988	-0.417959872061974	-0.452746077996037	-0.531917667927284	-0.231644790169199	-0.465832068146195	-0.147067202310639	-0.269241403129128	-0.113009930629323	-0.195766193161	-0.183874275813159	-0.0863538200312731	-0.389630692449348	-0.293521477031119	-0.515294957899201	-0.531185294651452	-0.297971620606388	-0.355471385528061	-0.315053623887374	-0.267102344386329	-0.314175273570402	-0.570364880723275	-0.473965564481374	-0.79795959553367	-0.628853838053715	-0.525668865818556	-0.780971513099403	-0.938621734786002	-0.303837612423004	-0.108929472000745	-0.769031269337032	0.255013783116476	-0.495125798989314	-0.412383592598357	-0.816402816943738	-0.631078666939486	-0.590083931201044	-0.436527764940769	-0.528244376018313	16	105357	1.19361100836152	LinNeg	0.735604868954782	LinNeg_16
-1.06399810191291	-0.543817781423212	0.298277896080989	-0.456837082826553	-0.0699154151306775	-0.328765263171854	0.985317429131177	-0.895984735882145	-0.862364512588918	-0.640751807205961	-0.519126208673988	-0.417959872061974	-0.729105810526543	-0.732577624540686	-0.231644790169199	-0.338908219437028	-0.147067202310639	-0.250538051051508	-0.14590211751824	-0.195766193161	-0.208308382841522	-0.0863538200312731	-0.169418338716906	-0.293521477031119	-0.515294957899201	-0.531185294651452	-0.297971620606388	-0.464163841038466	-0.315053623887374	-1.15101652899995	-0.641938835895554	-0.570364880723275	-0.473965564481374	0.27347959216647	-0.598731062554438	-0.525668865818556	-0.813995954838198	-0.938621734786002	-0.662265048271652	0.204564897968141	-0.787822083479825	-1.17181960111826	-0.495125798989314	-0.412383592598357	-1.13790903518286	-0.631078666939486	-0.590083931201044	-0.436527764940769	0.0287838338859056	17	134919	1.52852495455573	LinNeg	0.942007396893517	LinNeg_17
0.933115383810382	-0.328926503419769	0.761504890147238	0.762903188898764	-0.0190640907774272	-0.307853101123219	-0.525869858010877	-0.807942660282497	0.293212515233324	-0.532807508492886	-0.301223606002534	0.994582731956741	-0.445218675768618	-0.426198903839092	-0.333002180594318	-0.338908219437028	-0.125384731978759	-0.250538051051508	-0.113009930629323	-0.195766193161	-0.183874275813159	-0.230557121796361	-0.123813546401878	-0.274676320226281	-0.515294957899201	-0.531185294651452	-0.192771613028916	-0.355471385528061	-0.120435595572926	-1.09001117556627	-0.314175273570402	0.243813037449238	-0.473965564481374	-0.483256685812272	-0.503924166773804	-0.124809547888286	-0.773808075947678	-0.938621734786002	-0.171285764708744	-0.767959490363181	-0.787822083479825	-1.06215506630376	-0.326376926208507	-0.412383592598357	0.103937556777193	-0.385525557683618	-0.546467667053615	-0.41464153109397	-0.440735366514059	18	98529	1.11625519939683	LinNeg	0.68793162422284	LinNeg_18
-1.17857392217688	-0.543817781423212	-0.979716479766277	-0.454840572772454	-0.0699154151306775	-0.328765263171854	-0.180517374528939	-0.647275338357329	-0.862364512588918	-0.962209919217806	-0.519126208673988	-0.417959872061974	-0.729105810526543	-0.732577624540686	-0.231644790169199	-0.957897046823463	-0.147067202310639	-0.616280727564739	-0.084604677365561	-0.195766193161	-0.160186011068149	-0.0863538200312731	-0.433817179964369	-0.293521477031119	-0.515294957899201	-0.765108038873501	-0.297971620606388	-0.464163841038466	-0.315053623887374	-2.15036900314822	-0.755295824591684	-0.570364880723275	-0.473965564481374	-0.718352288693021	-0.628853838053715	-0.655678181656289	-0.752779980182946	-1.27552049201512	-0.662265048271652	-2.1412263243164	-1.35636996321759	-1.24046874411661	-0.495125798989314	-0.988119040399409	-0.776582853565541	-0.631078666939486	-0.590083931201044	-0.436527764940769	-0.242478442568294	19	99276	1.12471811522821	Neutrophils	0.69314719449448	Neutrophils_19
-1.7946273652068	-0.915163215691303	-2.62902724046779	-0.454840572772454	-1.04114846315353	-0.36317102362867	-2.74907839583568	-1.81818137890228	-1.00660589291446	-1.9462480138675	-0.826979976513845	-3.20290257054924	-1.39187753098083	-1.11931566176573	-0.357699440976513	-1.49168068160427	-0.193486954202338	-0.84594518245851	-0.084604677365561	-0.248738972299849	-0.160186011068149	-0.972684039032464	-0.718074024931194	-0.388491120020853	2.03751020846459	-0.374835816496282	-0.34482145741228	-0.481943110756097	-0.527319756411376	0.333890215560757	-0.160671012256906	-1.43424906665997	-0.542017601470367	-1.14345216845265	-0.872154676299284	-1.17231250705652	-0.847435657959351	-1.335728472533	-2.00825799449759	-1.83842273399956	-1.58256260743723	-0.717590637556323	-0.916413387775286	-1.03280726863465	-0.776582853565541	-0.67449683313397	-0.674663185598781	-0.528878514047143	-0.242478442568294	20	74849	0.847979634621823	platelets	0.52259734840966	platelets_20
